Store,Brand,Type,Gender,Size,Color,Category,Sales Price,Date,Time,Month
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Pink,Socks,€ 21.00,7/15/2015,11:09 AM,7
Tokyo,Nike,Pro Hero,Female,75D,Pink,Bra,€ 99.00,7/15/2015,12:43 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Pink,Socks,€ 21.00,7/15/2015,1:03 PM,7
Tokyo,Nike,Free 5.0,Female,46,Pink,Shoe,€ 239.00,7/15/2015,2:41 PM,7
Tokyo,Asics,WB1820,Female,36,Pink,Pants,€ 89.00,7/15/2015,2:48 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,44-46,Pink,Socks,€ 20.00,7/15/2015,5:55 PM,7
Tokyo,Nike,Pro Fierce,Female,90E,Pink,Bra,€ 149.00,7/15/2015,6:41 PM,7
Tokyo,Nike,Pro Indy,Female,85D,Pink,Bra,€ 123.00,7/15/2015,8:26 PM,7
Tokyo,Adidas,Rocket Boost,Female,46,Pink,Shoe,€ 100.00,7/15/2015,11:38 AM,7
Tokyo,Nike,Hyper Elite Crew,Unisex,36-38,Pink,Socks,€ 20.00,7/16/2015,2:19 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Pink,Socks,€ 21.00,7/16/2015,4:35 PM,7
Tokyo,Nike,Hyper Elite Crew,Unisex,40-42,Pink,Socks,€ 20.00,7/16/2015,6:10 PM,7
Tokyo,Asics,WB1820,Female,40,Pink,Pants,€ 89.00,7/16/2015,7:52 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,46-48,Pink,Socks,€ 19.00,7/16/2015,8:57 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,46-48,Pink,Socks,€ 20.00,7/16/2015,11:39 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Pink,Socks,€ 21.00,7/16/2015,11:49 PM,7
Tokyo,Nike,Free 5.0,Female,38,Pink,Shoe,€ 239.00,7/16/2015,9:49 AM,7
Tokyo,Asics,WB1820,Female,41,Pink,Pants,€ 89.00,7/16/2015,9:50 AM,7
Tokyo,Asics,WB1820,Female,40,Pink,Pants,€ 89.00,7/16/2015,10:07 AM,7
Tokyo,Asics,WB1820,Female,41,Pink,Pants,€ 89.00,7/16/2015,10:23 AM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,42-44,Pink,Socks,€ 20.00,7/16/2015,12:04 PM,7
Tokyo,Nike,Pro Fierce,Female,75A,Pink,Bra,€ 149.00,7/16/2015,1:15 PM,7
Tokyo,Asics,WB1820,Female,37,Pink,Pants,€ 89.00,7/16/2015,2:02 PM,7
Tokyo,Asics,WB1820,Female,44,Pink,Pants,€ 89.00,7/16/2015,2:56 PM,7
Tokyo,Asics,WB1820,Female,42,Pink,Pants,€ 89.00,7/16/2015,3:03 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Pink,Socks,€ 21.00,7/16/2015,3:29 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,46-48,Pink,Socks,€ 20.00,7/16/2015,3:45 PM,7
Tokyo,Nike,Free 5.0,Female,45,Pink,Shoe,€ 239.00,7/16/2015,3:52 PM,7
Tokyo,Asics,WB1820,Female,44,Pink,Pants,€ 89.00,7/16/2015,4:31 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,46-48,Pink,Socks,€ 19.00,7/16/2015,4:56 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,36-38,Pink,Socks,€ 19.00,7/16/2015,8:57 AM,7
Tokyo,Nike,Hyper Elite Crew,Unisex,38-40,Pink,Socks,€ 20.00,7/16/2015,10:45 AM,7
Tokyo,Asics,WB1820,Female,42,Pink,Pants,€ 89.00,7/16/2015,10:46 AM,7
Tokyo,Nike,Pro Fierce,Female,75E,Pink,Bra,€ 149.00,7/16/2015,11:26 AM,7
Tokyo,Asics,Hera Deux Single Tab,Female,36-38,Pink,Socks,€ 12.99,7/16/2015,3:20 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,44-46,Pink,Socks,€ 20.00,7/16/2015,4:29 PM,7
Tokyo,Asics,WB1820,Female,44,Pink,Pants,€ 89.00,7/16/2015,5:08 PM,7
Tokyo,Nike,Hyper Elite Crew,Unisex,46-48,Pink,Socks,€ 20.00,7/16/2015,6:10 PM,7
Tokyo,Asics,WB1820,Female,41,Pink,Pants,€ 89.00,7/16/2015,7:35 PM,7
Tokyo,Adidas,Rocket Boost,Male,45,Pink,Shoe,€ 110.00,7/16/2015,11:10 AM,7
Tokyo,Asics,Quick Light Cushion,Unisex,36-38,Pink,Socks,€ 19.00,7/17/2015,10:58 AM,7
Tokyo,Asics,WB1820,Female,46,Pink,Pants,€ 89.00,7/17/2015,12:07 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,42-44,Pink,Socks,€ 12.99,7/17/2015,12:38 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,36-38,Pink,Socks,€ 20.00,7/17/2015,2:11 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Pink,Socks,€ 21.00,7/17/2015,2:28 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Pink,Socks,€ 21.00,7/17/2015,7:53 PM,7
Tokyo,Nike,Pro Fierce,Female,90F,Pink,Bra,€ 149.00,7/17/2015,9:15 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,46-48,Pink,Socks,€ 12.99,7/17/2015,9:21 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,44-46,Pink,Socks,€ 19.00,7/17/2015,9:43 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Pink,Socks,€ 21.00,7/17/2015,11:15 PM,7
Tokyo,Nike,Air Zoom,Male,42,Pink,Shoe,€ 230.00,7/17/2015,11:31 PM,7
Tokyo,Asics,WB1820,Female,42,Pink,Pants,€ 89.00,7/17/2015,9:54 AM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Pink,Socks,€ 21.00,7/17/2015,10:31 AM,7
Tokyo,Asics,Kayano Single Tab,Unisex,40-42,Pink,Socks,€ 24.99,7/17/2015,10:33 AM,7
Tokyo,Asics,Kayano Single Tab,Unisex,44-46,Pink,Socks,€ 24.99,7/17/2015,12:04 PM,7
Tokyo,Nike,Air Zoom,Male,38,Pink,Shoe,€ 220.00,7/17/2015,12:39 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,36-38,Pink,Socks,€ 19.00,7/17/2015,12:42 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Pink,Socks,€ 21.00,7/17/2015,1:49 PM,7
Tokyo,Nike,Free 5.0,Female,45,Pink,Shoe,€ 239.00,7/17/2015,3:13 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,46-48,Pink,Socks,€ 12.99,7/17/2015,4:05 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,40-42,Pink,Socks,€ 20.00,7/17/2015,4:43 PM,7
Tokyo,Nike,Pro Fierce,Female,75F,Pink,Bra,€ 149.00,7/17/2015,1:06 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,40-42,Pink,Socks,€ 20.00,7/17/2015,3:01 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,38-40,Pink,Socks,€ 20.00,7/17/2015,3:10 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Pink,Socks,€ 21.00,7/17/2015,3:51 PM,7
Tokyo,Nike,Hyper Elite Crew,Unisex,40-42,Pink,Socks,€ 20.00,7/17/2015,7:52 PM,7
Tokyo,Nike,Hyper Elite Crew,Unisex,46-48,Pink,Socks,€ 20.00,7/17/2015,11:13 PM,7
Tokyo,Adidas,Boston 5,Male,39,Pink,Shoe,€ 125.00,7/17/2015,11:38 AM,7
Tokyo,Asics,Kayano Single Tab,Unisex,40-42,Pink,Socks,€ 24.99,7/18/2015,8:54 AM,7
Tokyo,Asics,WB1820,Female,38,Pink,Pants,€ 89.00,7/18/2015,11:49 AM,7
Tokyo,Asics,Hera Deux Single Tab,Female,44-46,Pink,Socks,€ 12.99,7/18/2015,1:14 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,42-44,Pink,Socks,€ 20.00,7/18/2015,1:53 PM,7
Tokyo,Nike,Air Zoom,Male,42,Pink,Shoe,€ 230.00,7/18/2015,9:01 PM,7
Tokyo,Nike,Hyper Elite Crew,Unisex,46-48,Pink,Socks,€ 20.00,7/18/2015,9:10 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,42-44,Pink,Socks,€ 12.99,7/18/2015,9:56 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Pink,Socks,€ 21.00,7/18/2015,10:32 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,40-42,Pink,Socks,€ 20.00,7/18/2015,11:13 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,46-48,Pink,Socks,€ 20.00,7/18/2015,9:32 AM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Pink,Socks,€ 21.00,7/18/2015,10:07 AM,7
Tokyo,Asics,Hera Deux Single Tab,Female,46-48,Pink,Socks,€ 12.99,7/18/2015,10:12 AM,7
Tokyo,Asics,Kayano Single Tab,Unisex,36-38,Pink,Socks,€ 24.99,7/18/2015,10:26 AM,7
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Pink,Socks,€ 21.00,7/18/2015,12:18 PM,7
Rotterdam,Nike,Hyper Elite Crew,Unisex,46-48,Pink,Socks,€ 20.00,7/18/2015,12:29 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,46-48,Pink,Socks,€ 12.99,7/18/2015,1:43 PM,7
Tokyo,Asics,Cummulus 17,Male,44,Pink,Shoe,€ 159.00,7/18/2015,3:22 PM,7
Tokyo,Asics,WB1820,Female,38,Pink,Pants,€ 89.00,7/18/2015,4:52 PM,7
Rotterdam,Nike,Pro Classic,Female,75D,Pink,Bra,€ 100.00,7/18/2015,5:38 PM,7
Tokyo,Asics,WB1820,Female,38,Pink,Pants,€ 89.00,7/18/2015,9:12 AM,7
Tokyo,Nike,Pro Indy,Female,70A,Pink,Bra,€ 123.00,7/18/2015,10:14 AM,7
Tokyo,Nike,Pro Fierce,Female,80B,Pink,Bra,€ 149.00,7/18/2015,2:11 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Pink,Socks,€ 21.00,7/18/2015,5:25 PM,7
Tokyo,Asics,Cummulus 17,Male,42,Pink,Shoe,€ 159.00,7/18/2015,9:15 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,44-46,Pink,Socks,€ 20.00,7/18/2015,10:49 PM,7
Tokyo,Adidas,Boston 5,Male,44,Pink,Shoe,€ 125.00,7/18/2015,2:09 PM,7
Tokyo,Adidas,Boston 5,Male,40,Pink,Shoe,€ 125.00,7/18/2015,2:20 PM,7
Tokyo,Adidas,Boston 5,Female,44,Pink,Shoe,€ 120.00,7/18/2015,5:19 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,44-46,Pink,Socks,€ 20.00,7/19/2015,12:34 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Pink,Socks,€ 21.00,7/19/2015,5:11 PM,7
Tokyo,Asics,WB1820,Female,39,Pink,Pants,€ 89.00,7/19/2015,5:19 PM,7
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Pink,Socks,€ 21.00,7/19/2015,9:54 AM,7
Tokyo,Asics,Hera Deux Single Tab,Female,38-40,Pink,Socks,€ 12.99,7/19/2015,9:57 AM,7
Tokyo,Asics,Kayano Single Tab,Unisex,36-38,Pink,Socks,€ 24.99,7/19/2015,10:02 AM,7
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Pink,Socks,€ 21.00,7/19/2015,10:48 AM,7
Rotterdam,Nike,Dri-Fit No-Show,Unisex,44-46,Pink,Socks,€ 20.00,7/19/2015,12:01 PM,7
Rotterdam,Nike,Air Zoom,Male,38,Pink,Shoe,€ 220.00,7/19/2015,12:22 PM,7
Rotterdam,Nike,Pro Classic,Female,85D,Pink,Bra,€ 100.00,7/19/2015,1:21 PM,7
Tokyo,Asics,WB1820,Female,41,Pink,Pants,€ 89.00,7/19/2015,5:22 PM,7
Tokyo,Nike,Hyper Elite Crew,Unisex,46-48,Pink,Socks,€ 20.00,7/19/2015,9:51 AM,7
Tokyo,Nike,Elite Compression,Unisex,40-42,Pink,Socks,€ 23.99,7/19/2015,4:36 PM,7
Tokyo,Asics,Kayano Single Tab,Unisex,44-46,Pink,Socks,€ 24.99,7/19/2015,4:56 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,42-44,Pink,Socks,€ 20.00,7/19/2015,5:15 PM,7
Tokyo,Nike,Pro Fierce,Female,65D,Pink,Bra,€ 149.00,7/19/2015,7:16 PM,7
Tokyo,Asics,WB1820,Female,42,Pink,Pants,€ 89.00,7/19/2015,8:02 PM,7
Tokyo,Nike,Free 5.0,Female,44,Pink,Shoe,€ 239.00,7/19/2015,8:11 PM,7
Tokyo,Adidas,Boston 5,Male,44,Pink,Shoe,€ 125.00,7/19/2015,12:09 PM,7
Tokyo,Adidas,Rocket Boost,Male,40,Pink,Shoe,€ 110.00,7/19/2015,4:51 PM,7
Tokyo,Nike,Pro Hero,Female,75C,Pink,Bra,€ 99.00,7/20/2015,9:18 AM,7
Tokyo,Asics,WB1820,Female,41,Pink,Pants,€ 89.00,7/20/2015,1:30 PM,7
Tokyo,Asics,WB1820,Female,41,Pink,Pants,€ 89.00,7/20/2015,2:03 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,46-48,Pink,Socks,€ 12.99,7/20/2015,2:25 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,36-38,Pink,Socks,€ 19.00,7/20/2015,4:22 PM,7
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Pink,Socks,€ 21.00,7/20/2015,10:34 AM,7
Tokyo,Asics,WB1820,Female,39,Pink,Pants,€ 89.00,7/20/2015,12:27 PM,7
Rotterdam,Nike,Hyper Elite Crew,Unisex,42-44,Pink,Socks,€ 20.00,7/20/2015,2:06 PM,7
Tokyo,Asics,Cummulus 17,Male,36,Pink,Shoe,€ 159.00,7/20/2015,2:24 PM,7
Tokyo,Asics,WB1820,Female,42,Pink,Pants,€ 89.00,7/20/2015,2:46 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,44-46,Pink,Socks,€ 12.99,7/20/2015,3:57 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,46-48,Pink,Socks,€ 19.00,7/20/2015,8:55 AM,7
Tokyo,Asics,Hera Deux Single Tab,Female,40-42,Pink,Socks,€ 12.99,7/20/2015,9:37 AM,7
Tokyo,Nike,Pro Indy,Female,85D,Pink,Bra,€ 123.00,7/20/2015,11:57 AM,7
Tokyo,Asics,Cummulus 17,Male,44,Pink,Shoe,€ 159.00,7/20/2015,12:23 PM,7
Tokyo,Nike,Pro Classic,Female,75B,Pink,Bra,€ 100.00,7/20/2015,2:39 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,36-38,Pink,Socks,€ 12.99,7/20/2015,8:03 PM,7
Tokyo,Adidas,Ultra Boost,Female,44,Pink,Shoe,€ 139.00,7/20/2015,3:27 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,44-46,Pink,Socks,€ 20.00,7/21/2015,8:16 AM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Pink,Socks,€ 21.00,7/21/2015,10:39 AM,7
Tokyo,Asics,WB1820,Female,40,Pink,Pants,€ 89.00,7/21/2015,1:13 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,36-38,Pink,Socks,€ 12.99,7/21/2015,4:04 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,42-44,Pink,Socks,€ 20.00,7/21/2015,5:49 PM,7
Tokyo,Asics,WB1820,Female,37,Pink,Pants,€ 89.00,7/21/2015,10:14 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,40-42,Pink,Socks,€ 19.00,7/21/2015,9:42 AM,7
Tokyo,Asics,Quick Light Cushion,Unisex,40-42,Pink,Socks,€ 19.00,7/21/2015,11:04 AM,7
Tokyo,Asics,WB1820,Female,41,Pink,Pants,€ 89.00,7/21/2015,11:14 AM,7
Tokyo,Asics,Kayano Single Tab,Unisex,44-46,Pink,Socks,€ 24.99,7/21/2015,2:56 PM,7
Rotterdam,Nike,Pro Fierce,Female,85F,Pink,Bra,€ 149.00,7/21/2015,4:13 PM,7
Rotterdam,Nike,Pro Hero,Female,80D,Pink,Bra,€ 99.00,7/21/2015,5:12 PM,7
Rotterdam,Nike,Free 5.0,Female,40,Pink,Shoe,€ 239.00,7/21/2015,5:32 PM,7
Tokyo,Nike,Pro Indy,Female,65B,Pink,Bra,€ 123.00,7/21/2015,1:13 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Pink,Socks,€ 21.00,7/21/2015,1:50 PM,7
Tokyo,Asics,Kayano Single Tab,Unisex,46-48,Pink,Socks,€ 24.99,7/21/2015,2:42 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,44-46,Pink,Socks,€ 19.00,7/21/2015,3:34 PM,7
Tokyo,Nike,Pro Fierce,Female,90B,Pink,Bra,€ 149.00,7/21/2015,4:10 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,42-44,Pink,Socks,€ 20.00,7/21/2015,4:37 PM,7
Tokyo,Adidas,Boston 5,Male,45,Pink,Shoe,€ 125.00,7/21/2015,12:08 PM,7
Tokyo,Adidas,Ultra Boost,Male,37,Pink,Shoe,€ 139.00,7/21/2015,10:41 AM,7
Tokyo,Asics,WB1820,Female,36,Pink,Pants,€ 89.00,7/22/2015,7:49 AM,7
Tokyo,Asics,WB1820,Female,42,Pink,Pants,€ 89.00,7/22/2015,11:44 AM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,42-44,Pink,Socks,€ 20.00,7/22/2015,12:02 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,42-44,Pink,Socks,€ 12.99,7/22/2015,3:24 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,38-40,Pink,Socks,€ 20.00,7/22/2015,5:41 PM,7
Tokyo,Asics,WB1820,Female,43,Pink,Pants,€ 89.00,7/22/2015,10:40 PM,7
Tokyo,Asics,WB1820,Female,43,Pink,Pants,€ 89.00,7/22/2015,11:06 PM,7
Tokyo,Asics,Kayano Single Tab,Unisex,46-48,Pink,Socks,€ 24.99,7/22/2015,11:02 AM,7
Tokyo,Asics,Cummulus 17,Male,42,Pink,Shoe,€ 159.00,7/22/2015,11:15 AM,7
Rotterdam,Nike,Dri-Fit No-Show,Unisex,38-40,Pink,Socks,€ 20.00,7/22/2015,11:19 AM,7
Rotterdam,Asics,Hera Deux Single Tab,Female,44-46,Pink,Socks,€ 12.99,7/22/2015,2:04 PM,7
Rotterdam,Nike,Dri-Fit No-Show,Unisex,42-44,Pink,Socks,€ 20.00,7/22/2015,4:33 PM,7
Rotterdam,Nike,Pro Hero,Female,80B,Pink,Bra,€ 99.00,7/22/2015,4:43 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Pink,Socks,€ 21.00,7/22/2015,3:18 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,46-48,Pink,Socks,€ 12.99,7/22/2015,5:45 PM,7
Tokyo,Nike,Pro Fierce,Female,70C,Pink,Bra,€ 149.00,7/22/2015,6:04 PM,7
Tokyo,Asics,WB1820,Female,41,Pink,Pants,€ 89.00,7/22/2015,7:01 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,46-48,Pink,Socks,€ 19.00,7/22/2015,9:56 PM,7
Tokyo,Adidas,Rocket Boost,Male,36,Pink,Shoe,€ 110.00,7/22/2015,1:00 PM,7
Tokyo,Adidas,Ultra Boost,Male,45,Pink,Shoe,€ 139.00,7/22/2015,2:25 PM,7
Tokyo,Adidas,Rocket Boost,Female,45,Pink,Shoe,€ 100.00,7/22/2015,3:34 PM,7
Tokyo,Adidas,Rocket Boost,Female,37,Pink,Shoe,€ 100.00,7/22/2015,1:08 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,40-42,Pink,Socks,€ 20.00,7/23/2015,7:58 AM,7
Tokyo,Asics,Quick Light Cushion,Unisex,42-44,Pink,Socks,€ 19.00,7/23/2015,8:22 AM,7
Tokyo,Asics,Kayano Single Tab,Unisex,46-48,Pink,Socks,€ 24.99,7/23/2015,8:34 AM,7
Tokyo,Asics,Kayano Single Tab,Unisex,38-40,Pink,Socks,€ 24.99,7/23/2015,11:02 AM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Pink,Socks,€ 21.00,7/23/2015,11:49 AM,7
Tokyo,Asics,Kayano Single Tab,Unisex,38-40,Pink,Socks,€ 24.99,7/23/2015,12:30 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,44-46,Pink,Socks,€ 12.99,7/23/2015,1:12 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,38-40,Pink,Socks,€ 20.00,7/23/2015,1:46 PM,7
Tokyo,Asics,Kayano Single Tab,Unisex,44-46,Pink,Socks,€ 24.99,7/23/2015,3:47 PM,7
Tokyo,Asics,WB1820,Female,43,Pink,Pants,€ 89.00,7/23/2015,9:25 PM,7
Tokyo,Asics,Kayano Single Tab,Unisex,42-44,Pink,Socks,€ 24.99,7/23/2015,9:28 PM,7
Tokyo,Nike,Pro Classic,Female,70D,Pink,Bra,€ 100.00,7/23/2015,9:33 PM,7
Rotterdam,Nike,Pro Indy,Female,70F,Pink,Bra,€ 123.00,7/23/2015,11:27 AM,7
Rotterdam,Asics,Quick Light Cushion,Unisex,44-46,Pink,Socks,€ 19.00,7/23/2015,3:08 PM,7
Rotterdam,Asics,Hera Deux Single Tab,Female,44-46,Pink,Socks,€ 12.99,7/23/2015,4:21 PM,7
Rotterdam,Asics,Kayano Single Tab,Unisex,44-46,Pink,Socks,€ 24.99,7/23/2015,4:34 PM,7
Tokyo,Nike,Elite Compression,Unisex,38-40,Pink,Socks,€ 23.99,7/23/2015,1:56 PM,7
Tokyo,Asics,WB1820,Female,41,Pink,Pants,€ 89.00,7/23/2015,4:40 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Pink,Socks,€ 21.00,7/23/2015,4:55 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,44-46,Pink,Socks,€ 19.00,7/23/2015,5:35 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,40-42,Pink,Socks,€ 12.99,7/23/2015,7:12 PM,7
Tokyo,Adidas,Ultra Boost,Female,43,Pink,Shoe,€ 139.00,7/23/2015,10:39 PM,7
Tokyo,Nike,Hyper Elite Crew,Unisex,46-48,Pink,Socks,€ 20.00,7/23/2015,11:02 PM,7
Tokyo,Nike,Hyper Elite Crew,Unisex,46-48,Pink,Socks,€ 20.00,7/23/2015,11:06 PM,7
Tokyo,Adidas,Rocket Boost,Female,38,Pink,Shoe,€ 100.00,7/23/2015,2:01 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,42-44,Pink,Socks,€ 20.00,7/24/2015,7:12 AM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,36-38,Pink,Socks,€ 20.00,7/24/2015,7:19 AM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Pink,Socks,€ 21.00,7/24/2015,10:56 AM,7
Tokyo,Nike,Air Zoom,Male,38,Pink,Shoe,€ 220.00,7/24/2015,2:22 PM,7
Tokyo,Nike,Hyper Elite Crew,Unisex,36-38,Pink,Socks,€ 20.00,7/24/2015,4:10 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,42-44,Pink,Socks,€ 12.99,7/24/2015,6:21 PM,7
Tokyo,Nike,Hyper Elite Crew,Unisex,46-48,Pink,Socks,€ 20.00,7/24/2015,8:36 PM,7
Rotterdam,Asics,WB1820,Female,37,Pink,Pants,€ 89.00,7/24/2015,10:26 AM,7
Rotterdam,Nike,Dri-Fit No-Show,Unisex,40-42,Pink,Socks,€ 20.00,7/24/2015,10:54 AM,7
Rotterdam,Asics,Kayano Single Tab,Unisex,46-48,Pink,Socks,€ 24.99,7/24/2015,11:32 AM,7
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Pink,Socks,€ 21.00,7/24/2015,3:52 PM,7
Tokyo,Asics,WB1820,Female,42,Pink,Pants,€ 89.00,7/24/2015,9:38 AM,7
Tokyo,Asics,WB1820,Female,39,Pink,Pants,€ 89.00,7/24/2015,1:24 PM,7
Tokyo,Nike,Pro Hero,Female,80F,Pink,Bra,€ 99.00,7/24/2015,4:04 PM,7
Tokyo,Asics,Kayano Single Tab,Unisex,38-40,Pink,Socks,€ 24.99,7/24/2015,5:25 PM,7
Tokyo,Nike,Air Zoom,Male,39,Pink,Shoe,€ 220.00,7/24/2015,9:00 PM,7
Tokyo,Adidas,Rocket Boost,Female,46,Pink,Shoe,€ 100.00,7/24/2015,5:20 PM,7
Tokyo,Adidas,Ultra Boost,Male,39,Pink,Shoe,€ 139.00,7/24/2015,4:36 PM,7
Tokyo,Adidas,Rocket Boost,Female,46,Pink,Shoe,€ 100.00,7/24/2015,4:16 PM,7
